Simple  OpenMp  TBB
0.045892	0.0127045	0.011342
0.046038	0.0127697	0.0113639
0.046128	0.0125729	0.0119322
0.045881	0.0124849	0.0115283
0.045713	0.0126742	0.0133538
0.045252	0.0127398	0.0115569
0.045923	0.01134	0.0115798
0.045891	0.0126905	0.011393
0.045824	0.012721	0.0112822
0.046002	0.0117128	0.0115062
0.046041	0.0126032	0.0113631
0.0462	0.012259	0.0113071
0.046099	0.0126763	0.0115088
0.04595	0.0127023	0.0112295
0.04504	0.0179742	0.0116477
0.045834	0.0124517	0.0113866
0.045967	0.0126805	0.0112724
0.044827	0.0127403	0.011363
0.04561	0.0113311	0.0113058
0.046129	0.0127146	0.0117017
0.045668	0.0124592	0.0114099
0.045761	0.0112575	0.0114545
0.045697	0.0127119	0.0112998
0.04568	0.0126455	0.0113192
0.046061	0.0126357	0.0114276
0.045945	0.0127963	0.0114046
0.045868	0.0112016	0.0114348
0.04582	0.0127055	0.011434
0.04568	0.0124917	0.0114064
0.045742	0.0124548	0.0113247
0.045868	0.0126671	0.0113044
0.045792	0.0125135	0.0113292
0.045656	0.0127021	0.0113757
0.046043	0.0118971	0.0114441
0.045908	0.0128655	0.011256
0.045445	0.0126435	0.0112774
0.045817	0.0124344	0.0112894
0.045926	0.0126826	0.0113561
0.045919	0.0124937	0.011537
0.045736	0.0134809	0.0113186
0.046238	0.0120708	0.0117065
0.045959	0.0127155	0.0114416
0.04599	0.0127201	0.0114409
0.045644	0.0111385	0.011276
0.045592	0.0124832	0.0112587
0.045779	0.0126564	0.011463
0.045501	0.0126249	0.0113994
0.04572	0.0113527	0.0113887
0.045088	0.0124758	0.0116077
0.046071	0.0136388	0.0114298
0.045529	0.012661	0.0113717
0.045923	0.0126665	0.0112232
0.045698	0.0124695	0.0114366
0.045831	0.0131568	0.0113927
0.045651	0.0126867	0.0113651
0.04601	0.0126084	0.0114998
0.044891	0.0124888	0.0114158
0.045699	0.0127098	0.0114745
0.045772	0.0126661	0.0112901
0.045647	0.0127673	0.0113544
0.045744	0.0127148	0.011382
0.046241	0.0124947	0.0113864
0.045576	0.0126585	0.0113462
0.045896	0.012606	0.012528
0.046351	0.0125476	0.0113759
0.046045	0.0125179	0.0113823
0.04621	0.0126875	0.011285
0.046073	0.0110763	0.0113897
0.04592	0.0126881	0.0112867
0.045588	0.0126617	0.0113
0.045785	0.011902	0.0112706
0.046071	0.0126659	0.0113518
0.046068	0.0132716	0.0113006
0.04551	0.0125058	0.011241
0.045984	0.0130412	0.0113726
0.047197	0.0124731	0.0113071
0.04556	0.0125004	0.0112861
0.045701	0.0124856	0.0113371
0.046233	0.0121596	0.0113321
0.045818	0.0110937	0.0112859
0.045959	0.0124505	0.0113724
0.046079	0.0120874	0.0113232
0.045661	0.0129605	0.0115319
0.044639	0.0128808	0.0112647
0.046119	0.0124424	0.0113634
0.04589	0.0124833	0.0113777
0.044517	0.0126672	0.0113479
0.044361	0.0126645	0.0117177
0.044973	0.0118947	0.0113018
0.043848	0.0126595	0.0113773
0.045069	0.0116079	0.0113154
0.045789	0.013157	0.0114043
0.04577	0.0126862	0.0114224
0.045867	0.0127379	0.0114285
0.044549	0.0126158	0.011528
0.045818	0.0131076	0.0112394
0.045879	0.0127014	0.011224
0.047079	0.0127274	0.0113835
0.045833	0.0119486	0.0121771
0.044043	0.0112554	0.0116931
0.045827	0.0114853	0.0113672
0.045728	0.0110874	0.0113372
0.045766	0.0112707	0.0113573
0.045596	0.0127454	0.01131
0.045948	0.0127244	0.0113678
0.046103	0.0124294	0.0113997
0.045484	0.0127709	0.0112698
0.045852	0.0137407	0.0113223
0.045763	0.012663	0.011234
0.045466	0.0127796	0.011475
0.045904	0.0218301	0.0113895
0.046054	0.0124158	0.0114108
0.045847	0.0117911	0.0114599
0.045719	0.0128737	0.011314
0.045838	0.0126514	0.011317
0.045925	0.0126968	0.0113471
0.045651	0.012774	0.011373
0.045791	0.0126452	0.0112871
0.045571	0.0127253	0.0114914
0.045914	0.012464	0.011345
0.045716	0.0120152	0.0112994
0.046165	0.0126125	0.0111835
0.047172	0.0125405	0.0112549
0.046269	0.0119249	0.011299
0.046003	0.0126499	0.0113181
0.045751	0.0116171	0.0113006
0.045923	0.0126191	0.0112677
0.045805	0.0126455	0.0113418
0.045914	0.0127202	0.0113399
0.045614	0.0126678	0.0117188
0.045796	0.0114174	0.0113255
0.045998	0.0122216	0.011333
0.045665	0.0126825	0.0114817
0.04569	0.0124617	0.0119611
0.046448	0.0125858	0.0113563
0.045839	0.0126606	0.0113999
0.045786	0.0124318	0.0113247
0.043629	0.0113406	0.0115423
0.045551	0.0124123	0.0113526
0.045644	0.0127457	0.0113549
0.045893	0.0126643	0.0113948
0.045888	0.0127151	0.0113821
0.045563	0.012643	0.0113697
0.047054	0.0127661	0.0113292
0.045996	0.0127053	0.0112378
0.046062	0.0127185	0.0114065
0.045693	0.0125324	0.0114041
0.045646	0.0114057	0.0113799
0.046069	0.0121599	0.0113413
0.045964	0.0126567	0.0114006
0.045948	0.0129869	0.0112505
0.046769	0.012764	0.0112762
0.045706	0.0122841	0.0113551
0.045869	0.0126851	0.0113075
0.045963	0.0133265	0.0113095
0.045998	0.0124591	0.0114591
0.045925	0.0117901	0.0116008
0.045899	0.0127087	0.0114277
0.046489	0.0116839	0.0113772
0.045883	0.0124359	0.0113062
0.0453	0.0127037	0.011302
0.046847	0.0127316	0.0114793
0.045787	0.0127998	0.0114277
0.046032	0.0113404	0.0113829
0.045715	0.0127282	0.0125701
0.046109	0.0127244	0.0113982
0.045924	0.0125405	0.0112262
0.0449	0.0118346	0.0114533
0.046123	0.0114149	0.0121513
0.04581	0.0126543	0.0112884
0.045536	0.0124688	0.0112905
0.045419	0.0112469	0.0112814
0.045871	0.0113706	0.0112583
0.045552	0.0126979	0.0114688
0.04617	0.0126353	0.0112936
0.045618	0.0124851	0.0113013
0.045501	0.0126292	0.0113058
0.045485	0.0125623	0.0114616
0.045679	0.0114514	0.0113804
0.046152	0.0126802	0.0117825
0.044372	0.013741	0.0112606
0.046176	0.0129533	0.0113874
0.043907	0.0128217	0.011361
0.045854	0.0124437	0.0113437
0.045569	0.0127016	0.0113995
0.045731	0.0127053	0.011381
0.045872	0.0114988	0.0114514
0.044855	0.0127879	0.0113269
0.045547	0.0126674	0.0114223
0.045964	0.0112708	0.0113279
0.045537	0.0114624	0.0113463
0.045888	0.012554	0.0113336
0.045637	0.0137534	0.0115954
0.045518	0.0125747	0.0113218
0.04585	0.0126795	0.0112981
0.045647	0.0119604	0.0114071
0.045887	0.012723	0.0113118
0.045921	0.0127162	0.0113787
0.045904	0.0124859	0.0114192
0.045813	0.0126782	0.0112457
0.045842	0.0126555	0.0113324
0.045895	0.0126511	0.0117952
0.045057	0.0124725	0.0113061
0.045436	0.0135621	0.0114073
0.045989	0.0124702	0.0115335
0.045976	0.0127118	0.0113416
0.045504	0.0121959	0.0113722
0.045938	0.0126474	0.0114154
0.045974	0.0127304	0.0114032
0.045951	0.0113911	0.0113929
0.045571	0.0112654	0.0113981
0.045467	0.0114623	0.0114902
0.045699	0.0127603	0.011359
0.045412	0.0129396	0.0113163
0.045538	0.0126909	0.0113985
0.045982	0.0150593	0.0114701
0.045874	0.0126876	0.0113683
0.045652	0.012636	0.0113941
0.045929	0.0130427	0.0113822
0.045892	0.0131477	0.011376
0.045998	0.0127476	0.01135
0.04595	0.0115868	0.0112301
0.045494	0.0125315	0.0113611
0.045504	0.0122336	0.0112668
0.04559	0.0125497	0.0113636
0.04559	0.0129121	0.0113085
0.045646	0.0125606	0.0114342
0.045979	0.0116635	0.0113084
0.045616	0.0124196	0.0113825
0.045632	0.0126586	0.0112434
0.046143	0.0118662	0.0113405
0.045753	0.0111438	0.0113906
0.044272	0.0124663	0.0112526
0.045617	0.0113519	0.0114116
0.04555	0.0111038	0.0113555
0.04594	0.0128337	0.0113193
0.045608	0.0124444	0.0114148
0.046025	0.0126434	0.0113293
0.046094	0.0127422	0.0112767
0.044058	0.0125012	0.0113959
0.045867	0.0124856	0.0113231
0.045527	0.0126176	0.011272
0.045929	0.0126981	0.0113663
0.045674	0.0126311	0.0114373
0.045878	0.0113148	0.0112614
0.045571	0.0115831	0.0112983
0.045778	0.0124752	0.0113742
0.043681	0.0112086	0.0114819
0.046094	0.0125635	0.0113282
0.046054	0.0124648	0.0115655
0.046265	0.0127083	0.0119531
0.045532	0.012477	0.0113451
0.045711	0.0124409	0.011404
0.045685	0.0126888	0.0112899
0.046165	0.0127132	0.011516
0.045829	0.0126438	0.0113717
0.045674	0.0126793	0.0113838
0.045693	0.012699	0.0114085
0.045502	0.0126046	0.0114512
0.045877	0.0127968	0.0112698
0.04579	0.0117174	0.0112752
0.045734	0.0124261	0.0114571
0.046006	0.0127099	0.0112498
0.045298	0.0125052	0.0113668
0.045592	0.0127043	0.0112469
0.045754	0.0127045	0.0114484
0.045377	0.0124147	0.0113488
0.046251	0.0126156	0.011242
0.0455	0.0129021	0.0112809
0.045788	0.0124814	0.0113603
0.045913	0.0126723	0.0116317
0.045501	0.0122665	0.0113993
0.045896	0.0126724	0.0114674
0.045527	0.012789	0.011409
0.046609	0.0127138	0.0113991
0.045777	0.0126191	0.0113546
0.045867	0.0113953	0.0112954
0.045664	0.0131476	0.0114092
0.045563	0.0126745	0.0112637
0.04576	0.0116786	0.0112969
0.045865	0.0126984	0.0112616
0.04581	0.0123933	0.0112647
0.045911	0.0112462	0.0114299
0.046008	0.0127704	0.0114046
0.045639	0.0126419	0.0113464
0.045858	0.0114475	0.0117727
0.045917	0.0125675	0.0116272
0.046172	0.0126887	0.011321
0.045705	0.0126759	0.0112274
0.045856	0.011538	0.0113872
0.04606	0.0136422	0.0116321
0.045917	0.0126561	0.0113034
0.045993	0.0126957	0.0113745
0.045639	0.0131849	0.0113273
0.045798	0.0124902	0.0112392
0.04607	0.0126874	0.0113152
0.045863	0.0115412	0.0112515
0.045907	0.0129383	0.0112581
0.045635	0.0124564	0.0113739
0.046022	0.0136366	0.0116068
0.045869	0.012689	0.0112555
0.045558	0.0140471	0.0113905
0.045513	0.0122704	0.0113102
0.045648	0.0126756	0.0113969
0.045782	0.0126849	0.0113536
0.045648	0.0118785	0.0113276
0.046265	0.0126188	0.0116059
0.045897	0.011615	0.0112651
0.045516	0.0123372	0.011327
0.046346	0.0127513	0.0113411
0.046029	0.0128509	0.0113787
0.045751	0.011698	0.0112933
0.045763	0.012686	0.0117427
0.045691	0.0132346	0.011347
0.045902	0.0123928	0.0113049
0.045608	0.0127229	0.011448
0.045979	0.0127562	0.0114839
0.043831	0.0126392	0.0114488
0.046008	0.0113709	0.0112866
0.045662	0.0113233	0.0113093
0.046362	0.0126856	0.0116216
0.045784	0.0127153	0.0114421
0.046095	0.0127253	0.0113051
0.045969	0.012468	0.0113027
0.045584	0.0126619	0.0113137
0.044324	0.0126648	0.011378
0.046335	0.0126939	0.0113815
0.045893	0.0124916	0.0115189
0.045583	0.0110887	0.0112653
0.046041	0.0126703	0.0113969
0.045432	0.012693	0.0113069
0.045562	0.0124747	0.0112226
0.043987	0.0151846	0.0112932
0.046075	0.0124878	0.0113291
0.045738	0.0128277	0.0112443
0.046007	0.012593	0.011286
0.04587	0.0114925	0.0113879
0.046599	0.0126984	0.0113685
0.045747	0.012128	0.0113122
0.045744	0.0126591	0.0113637
0.045815	0.0126691	0.0114397
0.046067	0.0137515	0.0113281
0.046423	0.0128341	0.0114184
0.045949	0.0126911	0.0113608
0.052505	0.0126501	0.011378
0.045432	0.0124538	0.0113431
0.045665	0.0127338	0.0112728
0.045566	0.0126846	0.0114032
0.045954	0.0111678	0.0113182
0.046269	0.0125021	0.0113027
0.046076	0.0124676	0.0113428
0.044773	0.0116066	0.0113473
0.045806	0.0126743	0.0114236
0.046013	0.0128288	0.0112329
0.045149	0.0124825	0.011392
0.046143	0.0127012	0.0118886
0.04604	0.0118356	0.0116164
0.045667	0.0126877	0.0114381
0.044359	0.0126539	0.0112734
0.04584	0.0127959	0.0114252
0.04363	0.0127807	0.0114122
0.046225	0.0126261	0.0115903
0.046251	0.0124688	0.0113697
0.046032	0.0126439	0.0112989
0.045435	0.0126523	0.011251
0.043984	0.0125796	0.0113882
0.045523	0.0116172	0.0113394
0.047302	0.0127484	0.0112969
0.045641	0.0114701	0.0114292
0.045615	0.0112015	0.0113022
0.045726	0.0126945	0.0116438
0.045837	0.0127903	0.0115066
0.046145	0.0130391	0.0113653
0.045821	0.0128002	0.011285
0.045814	0.0111972	0.0113274
0.045999	0.012671	0.0113602
0.046105	0.0122057	0.0113545
0.045507	0.0125029	0.0112874
0.04596	0.0127813	0.0113298
0.046192	0.0124268	0.0112604
0.04589	0.0127285	0.0114204
0.045986	0.0126981	0.0113037
0.046177	0.0138026	0.0113369
0.045468	0.0119064	0.0114324
0.046057	0.0125027	0.0113555
0.045919	0.0124651	0.0113659
0.045958	0.012666	0.0113094
0.045739	0.0126838	0.0113676
0.045835	0.0126657	0.0112862
0.045556	0.0140759	0.011568
0.045832	0.012677	0.0119994
0.046093	0.0125092	0.0112841
0.045662	0.0127538	0.0113473
0.046106	0.0124886	0.0113076
0.045614	0.0127128	0.0113945
0.045457	0.0124383	0.0112568
0.045475	0.0126581	0.0112456
0.045587	0.0126945	0.0114507
0.046185	0.012682	0.0115077
0.046088	0.0126279	0.0114438
0.045447	0.0132413	0.0113897
0.045597	0.0126592	0.0114665
0.045861	0.0111658	0.0113989
0.045316	0.0127061	0.0116032
0.045568	0.0127258	0.0112926
0.045955	0.0116077	0.011512
0.045578	0.0127826	0.0116041
0.045936	0.0125415	0.0113183
0.045656	0.0126367	0.0113179
0.045843	0.0127035	0.0113735
0.045662	0.0116254	0.0115471
0.045899	0.012485	0.0114568
0.045273	0.0127914	0.0114016
0.046018	0.0112526	0.0113821
0.044797	0.0120003	0.0114627
0.045096	0.0124557	0.0113114
0.045822	0.0126931	0.0113781
0.046058	0.0133535	0.0113586
0.045925	0.0127415	0.0113584
0.045925	0.0126939	0.011319
0.045534	0.0124554	0.0112763
0.046451	0.0126862	0.0112799
0.045881	0.0126622	0.0113203
0.045581	0.0124515	0.0115171
0.045808	0.0127128	0.0115117
0.0458	0.0111173	0.0119013
0.045937	0.0125904	0.0113426
0.045906	0.0131639	0.0115046
0.045728	0.0126904	0.0113377
0.044734	0.0124033	0.0113503
0.04605	0.0127277	0.0115056
0.045793	0.0124486	0.0113938
0.04562	0.0113849	0.0113127
0.045976	0.0113873	0.0114705
0.046048	0.0129569	0.01129
0.046002	0.0115624	0.011396
0.045668	0.0126701	0.0113005
0.044689	0.0124755	0.0114287
0.045915	0.0126945	0.0111888
0.048982	0.0111931	0.0114347
0.04453	0.0124197	0.0112972
0.045166	0.012482	0.0113142
0.043551	0.0127268	0.0112219
0.045801	0.0123044	0.0113912
0.045482	0.0126416	0.0116648
0.045735	0.0127323	0.0113586
0.049659	0.0122875	0.0116329
0.045984	0.0118538	0.0114715
0.045976	0.0127716	0.0113509
0.044502	0.0126552	0.0114408
0.045879	0.0115949	0.0114158
0.045645	0.0126438	0.011332
0.046292	0.0129371	0.0114292
0.045953	0.0117692	0.0113388
0.045906	0.0140934	0.0113215
0.045906	0.0127839	0.0112306
0.045627	0.0126319	0.0113752
0.043982	0.0127037	0.0113426
0.045528	0.0124662	0.0113405
0.045552	0.012622	0.0113529
0.044654	0.0131755	0.0120077
0.045945	0.0121787	0.0113661
0.045794	0.0126747	0.0117028
0.045988	0.0126878	0.0112642
0.045723	0.0126707	0.0113927
0.045885	0.0125311	0.0113504
0.046206	0.0128365	0.0114256
0.045637	0.0124406	0.0113277
0.045947	0.0124321	0.0113472
0.043934	0.0126738	0.0113838
0.045603	0.0127014	0.0114312
0.045775	0.0126302	0.0113459
0.046103	0.0124448	0.011491
0.04577	0.0127435	0.0113391
0.045454	0.0126971	0.0112293
0.046123	0.012677	0.0113288
0.045575	0.0126507	0.0113286
0.045998	0.0127665	0.01136
0.045915	0.0126507	0.0112563
0.046139	0.0126847	0.0113271
0.046031	0.0131241	0.0112479
0.045492	0.0119729	0.0113387
0.045524	0.0112715	0.0113091
0.04601	0.0125903	0.0113241
0.047528	0.0126885	0.0113175
0.045469	0.0129264	0.0112849
0.046002	0.0127047	0.0112511
0.04585	0.0127361	0.0112959
0.045722	0.0112653	0.0117674
0.04593	0.0126265	0.0114094
0.045711	0.012705	0.0117306
0.045725	0.0124433	0.0112732
0.045621	0.0126897	0.0114424
0.045571	0.0121217	0.0113482
0.045616	0.0124768	0.0114079
0.045857	0.0126922	0.0119388
0.04564	0.011833	0.0114304
0.045911	0.012635	0.0113531
0.045941	0.0126332	0.0113759
0.045621	0.0124758	0.0114725
0.045701	0.0127018	0.0113614
0.045798	0.0116202	0.0113495
0.045523	0.0124479	0.011348
0.045846	0.0126634	0.0112629
0.045622	0.0122944	0.0114485
0.045733	0.0111117	0.011222
0.045889	0.0128006	0.0114524
0.045993	0.0125869	0.0113295
0.04582	0.0127113	0.0113208
0.045982	0.0125039	0.0113791
0.046096	0.0124981	0.011272
0.045591	0.0116867	0.0112666
0.046082	0.0126336	0.0113967
0.045535	0.0113196	0.0115488
0.044945	0.0120308	0.0113189
0.045889	0.0111532	0.0114497
0.046118	0.0114913	0.0113986
0.045891	0.0127246	0.0113301
0.044494	0.0127229	0.0113277
0.046231	0.0124958	0.0116329
0.045876	0.0128678	0.0113537
0.045893	0.0111933	0.0113699
0.04589	0.0110694	0.011307
0.046151	0.0124989	0.0113433
0.045549	0.0127006	0.0113416
0.045812	0.0126784	0.0114634
0.045674	0.0114935	0.011232
0.045775	0.0127317	0.0112494
0.045729	0.0124537	0.0113081
0.04567	0.0127232	0.0113135
0.043616	0.0124948	0.0114232
0.045939	0.0124946	0.0113881
0.045754	0.0127495	0.0112661
0.045916	0.0126133	0.0112754
0.045671	0.0111911	0.011375
0.045331	0.0126259	0.0114565
0.04456	0.012628	0.0113997
0.046029	0.0125186	0.0113179
0.043947	0.0124475	0.0113254
0.045536	0.0127305	0.0112886
0.045762	0.0127205	0.0113082
0.045484	0.0117638	0.0114184
0.045881	0.0126649	0.0117714
0.045938	0.01293	0.0112594
0.045914	0.0127362	0.0114546
0.045993	0.0119162	0.0112736
0.045431	0.0127163	0.0112764
0.04603	0.0126976	0.0112706
0.0455	0.0119517	0.0113689
0.045891	0.0120457	0.0112537
0.045577	0.0117027	0.01158
0.045878	0.0127213	0.0112836
0.045399	0.0128128	0.0113848
0.045931	0.0127798	0.011287
0.046637	0.0116438	0.0113285
0.045957	0.0111116	0.011349
0.045759	0.012485	0.0112043
0.046058	0.0126654	0.0113396
0.04521	0.0126785	0.0113724
0.045525	0.0126672	0.0113571
0.045814	0.0121151	0.0115072
0.045918	0.0126705	0.0114167
0.045919	0.0138689	0.0113372
0.045449	0.0125019	0.0116151
0.046041	0.0125802	0.0114079
0.045868	0.0126978	0.011286
0.044311	0.0127408	0.0112615
0.045708	0.0112914	0.0113165
0.046006	0.012604	0.0113541
0.045823	0.0125316	0.0112942
0.044925	0.0127773	0.0112932
0.045931	0.0127261	0.0116527
0.045647	0.0127162	0.011475
0.045629	0.0127098	0.0114943
0.043491	0.012101	0.0112591
0.04547	0.0124926	0.0112557
0.045835	0.0128044	0.0112711
0.046004	0.0126982	0.0120702
0.045735	0.0121716	0.0113357
0.046019	0.0124384	0.0112808
0.045766	0.0127553	0.0114049
0.04568	0.0127202	0.0114129
0.045537	0.0116738	0.011342
0.047198	0.0127822	0.0112481
0.045826	0.0122037	0.0114813
0.045963	0.0126586	0.0113422
0.045903	0.0123894	0.0113616
0.045762	0.0124152	0.0113746
0.045595	0.0127907	0.0112004
0.046245	0.012484	0.0114364
0.045814	0.0126856	0.0113039
0.045955	0.0126582	0.011379
0.045853	0.0112348	0.0112881
0.045834	0.0128151	0.0114855
0.045984	0.0124585	0.0112831
0.045601	0.0126719	0.0112352
0.045837	0.0124577	0.0114488
0.045998	0.0126376	0.0113898
0.045592	0.0126673	0.0112945
0.04554	0.0118954	0.0113173
0.044427	0.0124721	0.0113214
0.046105	0.0127209	0.0112768
0.045515	0.0114036	0.0113823
0.04576	0.0124324	0.0113579
0.045701	0.0126115	0.0114078
0.044145	0.0127347	0.0113698
0.046365	0.0124627	0.0113243
0.04613	0.0124588	0.011297
0.045857	0.0125921	0.0113427
0.046031	0.012746	0.0118593
0.046207	0.012474	0.011337
0.045971	0.0117835	0.0112563
0.044353	0.0126863	0.0118444
0.046319	0.0127007	0.0114287
0.045527	0.0124628	0.0113507
0.046317	0.0125373	0.0113192
0.045895	0.0124587	0.0112941
0.045565	0.01267	0.0113379
0.045229	0.0127009	0.0113472
0.045322	0.0125371	0.0113941
0.045639	0.0126991	0.0112819
0.045836	0.0124448	0.0113408
0.04596	0.0127311	0.0113795
0.045408	0.0124458	0.0113686
0.04604	0.0124715	0.0112834
0.045847	0.0126209	0.011297
0.045618	0.0112501	0.0112915
0.045877	0.012704	0.0114779
0.045799	0.0124745	0.0115768
0.046186	0.0127084	0.0114144
0.045988	0.0119908	0.0112967
0.045883	0.0126673	0.0116062
0.045943	0.012664	0.01122
0.045893	0.0110831	0.0112862
0.045923	0.0126625	0.0112993
0.045641	0.0124865	0.0113625
0.045739	0.0124543	0.0112941
0.045722	0.0126253	0.0112577
0.04364	0.0126644	0.0113689
0.044026	0.0127151	0.0113243
0.045898	0.0126701	0.0113835
0.045893	0.0124721	0.0113402
0.046244	0.0122855	0.0114173
0.045829	0.0127873	0.0113123
0.046071	0.0126675	0.0113979
0.043546	0.0126755	0.0113652
0.046057	0.012265	0.0114307
0.044676	0.0111862	0.0114268
0.045956	0.0126012	0.0113296
0.046016	0.0120481	0.0114902
0.043797	0.0126931	0.0114073
0.045697	0.0111372	0.0113985
0.046006	0.0126304	0.0113687
0.046078	0.0124503	0.0114148
0.046098	0.0127093	0.0112845
0.045712	0.0125131	0.0113444
0.045752	0.0126684	0.0116731
0.045906	0.0124728	0.0113068
0.046005	0.0124651	0.0113932
0.045835	0.0150841	0.0117365
0.045926	0.0124602	0.0115005
0.045691	0.0127536	0.0112809
0.045837	0.012689	0.011328
0.046096	0.0126808	0.011385
0.045492	0.011499	0.0115866
0.045708	0.012519	0.0113925
0.043885	0.0128042	0.0113105
0.045677	0.0112189	0.0113881
0.045877	0.0123777	0.0114675
0.045743	0.0127309	0.0113208
0.046547	0.0208401	0.0113991
0.045002	0.0118925	0.011544
0.045515	0.0127573	0.0113568
0.045733	0.012783	0.0113046
0.045625	0.0113456	0.0114086
0.045759	0.0126455	0.0113652
0.045723	0.0142708	0.0112843
0.045644	0.0126674	0.0112193
0.046062	0.0124743	0.0117239
0.045885	0.0126936	0.0114226
0.045977	0.0113438	0.0114588
0.046162	0.0127824	0.0114003
0.04583	0.012728	0.0119985
0.045666	0.0126648	0.0113198
0.045734	0.0117075	0.0113493
0.046012	0.0127667	0.0112443
0.04629	0.0119536	0.0113966
0.04549	0.012731	0.0113195
0.043602	0.0124795	0.0112935
0.045606	0.0128959	0.0113092
0.046034	0.0126335	0.0116275
0.045577	0.0124938	0.0113573
0.045884	0.0127181	0.0115054
0.045592	0.0127603	0.0114385
0.046221	0.0125074	0.0112761
0.045685	0.012704	0.011594
0.045499	0.012798	0.0114068
0.0458	0.0126489	0.0113123
0.045729	0.0110838	0.0114569
0.045415	0.0127476	0.0113304
0.045647	0.013616	0.0123606
0.045998	0.0127052	0.0113188
0.045757	0.0124736	0.0113602
0.045732	0.0126955	0.0113669
0.045544	0.0113597	0.0114182
0.045555	0.0127067	0.0112625
0.047512	0.0113617	0.0112989
0.045462	0.0124734	0.0114481
0.044524	0.0126933	0.0113173
0.043952	0.0126423	0.0113458
0.045637	0.0126554	0.0113868
0.046013	0.0112943	0.0113097
0.046339	0.0126413	0.0112977
0.045995	0.0124687	0.011412
0.043921	0.0124676	0.0113981
0.045571	0.0124263	0.0115063
0.045794	0.0126166	0.0111614
0.044671	0.0126741	0.0118005
0.046461	0.0126191	0.0112699
0.04621	0.0124782	0.0114892
0.046097	0.0126892	0.011317
0.045947	0.012466	0.0117588
0.045696	0.0127016	0.0112264
0.045447	0.0127302	0.0113612
0.045762	0.0125949	0.0113056
0.043711	0.0126569	0.011342
0.045593	0.0127	0.0113102
0.045652	0.0111505	0.0112718
0.045745	0.0126773	0.0113114
0.045725	0.0126727	0.0113662
0.045993	0.0127265	0.0117241
0.046053	0.0124991	0.0114379
0.045911	0.0127536	0.0112841
0.044234	0.0126763	0.0113128
0.045551	0.0122126	0.0113871
0.046469	0.0127478	0.0130687
0.04591	0.0126563	0.0113826
0.045634	0.0125884	0.0113225
0.045989	0.0113879	0.011611
0.04595	0.0126423	0.011353
0.045519	0.0124127	0.0113287
0.046201	0.0115727	0.0115404
0.04568	0.0128485	0.0114906
0.045892	0.0118098	0.0113932
0.045752	0.012606	0.0113556
0.04592	0.0127322	0.011337
0.045836	0.0127137	0.0113656
0.045845	0.0126539	0.0113108
0.046202	0.0126815	0.0115906
0.046117	0.0128376	0.0113062
0.045932	0.0126575	0.0112813
0.045764	0.0124446	0.0113901
0.045878	0.012925	0.0120443
0.045636	0.012459	0.0114688
0.046014	0.0127268	0.011369
0.045674	0.012716	0.0114322
0.046032	0.0126234	0.011263
0.043889	0.0127142	0.01135
0.046256	0.0124617	0.0113372
0.044088	0.0114279	0.0112445
0.04573	0.0114002	0.0113048
0.045582	0.0126654	0.0113222
0.045967	0.0126057	0.0112954
0.04445	0.0124445	0.0113701
0.045986	0.0144818	0.0113806
0.045782	0.0127152	0.0114698
0.045585	0.0127543	0.0113164
0.045934	0.0125178	0.0112751
